Year,Rank,Player,Club,Nationality,Points,P1,P2,P3,P4,P5,Votes,RankPts,Share,Percent,Voted
1972,18,Gianni Rivera,Milan,Italy,1,0,0,0,0,1,1,2.8,0.0027,0.0080,0.0400
1972,18,Yevgeniy Rudakov,Dynamo Kyiv,Soviet Union,1,0,0,0,0,1,1,2.8,0.0027,0.0080,0.0400
1972,18,Marius Trésor,Olympique Marseille,France,1,0,0,0,0,1,1,2.8,0.0027,0.0080,0.0400
1973,1,Johan Cruijff,FC Barcelona,Netherlands,96,15,2,3,2,0,22,50.0,0.2667,0.8000,0.9167
1973,2,Dino Zoff,Juventus,Italy,47,3,3,5,1,3,15,25.0,0.1306,0.3917,0.6250
1973,3,Gerd Müller,Bayern Munich,West Germany,44,2,5,2,3,2,14,16.7,0.1222,0.3667,0.5833
1973,4,Franz Beckenbauer,Bayern Munich,West Germany,30,2,3,2,0,2,9,12.5,0.0833,0.2500,0.3750
1973,5,Billy Bremner,Leeds United,Scotland,22,0,2,3,2,1,8,10.0,0.0611,0.1833,0.3333
1973,6,Kazimierz Deyna,Legia Warsaw,Poland,16,0,3,0,2,0,5,8.3,0.0444,0.1333,0.2083
1973,7,Eusébio,Benfica,Portugal,14,0,2,1,1,1,5,7.1,0.0389,0.1167,0.2083
1973,8,Gianni Rivera,Milan,Italy,12,0,1,2,1,0,4,6.3,0.0333,0.1000,0.1667
1973,9,Günter Netzer,Real Madrid CF,Germany,11,1,1,0,1,0,3,5.6,0.0306,0.0917,0.1250
1973,9,Ralf Edström,PSV Eindhoven,Sweden,11,0,0,2,2,1,5,5.6,0.0306,0.0917,0.2083
1973,11,Uli Hoeneß,Bayern Munich,West Germany,8,0,1,1,0,1,3,4.5,0.0222,0.0667,0.1250
1973,12,Giacinto Facchetti,Internazionale,Italy,7,1,0,0,0,2,3,4.2,0.0194,0.0583,0.1250
1973,12,Hristo Bonev,Lokomotiv Plovdiv,Bulgaria,7,0,1,0,1,1,3,4.2,0.0194,0.0583,0.1250
1973,14,Juan Manuel Asensi,FC Barcelona,Spain,5,0,0,1,1,0,2,3.6,0.0139,0.0417,0.0833
1973,14,Sandro Mazzola,Internazionale,Italy,5,0,0,0,2,1,3,3.6,0.0139,0.0417,0.1250
1973,14,Jan Tomaszewski,ŁKS Łódź,Poland,5,0,0,0,1,3,4,3.6,0.0139,0.0417,0.1667
1973,17,Włodzimierz Lubański,Górnik Zabrze,Poland,4,0,0,1,0,1,2,2.9,0.0111,0.0333,0.0833
1973,18,Wolfgang Overath,1. FC Köln,West Germany,3,0,0,1,0,0,1,2.8,0.0083,0.0250,0.0417
1973,19,Barry Hulshoff,Ajax,Netherlands,2,0,0,0,1,0,1,2.6,0.0056,0.0167,0.0417
1973,19,Hans-Jürgen Kreische,Dynamo Dresden,Germany (East),2,0,0,0,1,0,1,2.6,0.0056,0.0167,0.0417
1973,19,Bobby Moore,West Ham United,England,2,0,0,0,1,0,1,2.6,0.0056,0.0167,0.0417
1973,19,Roland Sandberg,1. FC Kaiserslautern,Sweden,2,0,0,0,1,0,1,2.6,0.0056,0.0167,0.0417
1973,23,Pat Jennings,Tottenham Hotspur,Northern Ireland,1,0,0,0,0,1,1,2.2,0.0028,0.0083,0.0417
1973,23,Vladislav Bogićević,Crvena Zvezda,Yugoslavia,1,0,0,0,0,1,1,2.2,0.0028,0.0083,0.0417
1973,23,Ivo Viktor,Dukla Praha,Czechoslovakia,1,0,0,0,0,1,1,2.2,0.0028,0.0083,0.0417
1973,23,Dragan Džajić,Crvena Zvezda,Yugoslavia,1,0,0,0,0,1,1,2.2,0.0028,0.0083,0.0417
1973,23,Denis Law,Manchester City,Scotland,1,0,0,0,0,1,1,2.2,0.0028,0.0083,0.0417
1974,1,Johan Cruijff,FC Barcelona,Netherlands,116,15,9,1,1,0,26,50.0,0.2974,0.8923,1.0000
1974,2,Franz Beckenbauer,Bayern Munich,West Germany,105,10,13,1,0,0,24,25.0,0.2692,0.8077,0.9231
1974,3,Kazimierz Deyna,Legia Warsaw,Poland,35,0,0,10,1,3,14,16.7,0.0897,0.2692,0.5385
1974,4,Paul Breitner,Bayern Munich,West Germany,32,0,3,4,3,2,12,12.5,0.0821,0.2462,0.4615
1974,5,Johan Neeskens,FC Barcelona,Netherlands,21,0,0,4,2,5,11,10.0,0.0538,0.1615,0.4231
1974,6,Grzegorz Lato,Stal Mielec,Poland,16,0,0,2,4,2,8,8.3,0.0410,0.1231,0.3077
1974,7,Gerd Müller,Bayern Munich,West Germany,14,1,1,1,0,2,5,7.1,0.0359,0.1077,0.1923
1974,8,Robert Gadocha,Legia Warsaw,Poland,11,0,0,2,2,1,5,6.3,0.0282,0.0846,0.1923
1974,9,Billy Bremner,Leeds United,Scotland,9,0,0,1,3,0,4,5.6,0.0231,0.0692,0.1538
1974,10,Ralf Edström,PSV Eindhoven,Sweden,4,0,0,0,2,0,2,5.0,0.0103,0.0308,0.0769
1974,10,Jürgen Sparwasser,Magdeburg,Germany (East),4,0,0,0,2,0,2,5.0,0.0103,0.0308,0.0769
1974,10,Berti Vogts,Borussia Mönchengladbach,West Germany,4,0,0,0,2,0,2,5.0,0.0103,0.0308,0.0769
1974,13,Ronnie Hellström,Kaiserslautern,Sweden,3,0,0,0,1,1,2,3.8,0.0077,0.0231,0.0769
1974,13,Jan Tomaszewski,ŁKS Łódź,Poland,3,0,0,0,0,3,3,3.8,0.0077,0.0231,0.1154
1974,15,José Altafini,Juventus,Italy,2,0,0,0,1,0,1,3.3,0.0051,0.0154,0.0385
1974,15,Hristo Bonev,Lokomotiv Plovdiv,Bulgaria,2,0,0,0,1,0,1,3.3,0.0051,0.0154,0.0385
1974,15,Jerzy Gorgoń,Górnik Zabrze,Poland,2,0,0,0,1,0,1,3.3,0.0051,0.0154,0.0385
1974,15,Sepp Maier,Bayern Munich,West Germany,2,0,0,0,0,2,2,3.3,0.0051,0.0154,0.0769
1974,19,Oleg Blokhin,Dynamo Kyiv,Soviet Union,1,0,0,0,0,1,1,2.6,0.0026,0.0077,0.0385
1974,19,Rainer Bonhof,Borussia Mönchengladbach,West Germany,1,0,0,0,0,1,1,2.6,0.0026,0.0077,0.0385
1974,19,Jean-Marc Guillou,Angers,France,1,0,0,0,0,1,1,2.6,0.0026,0.0077,0.0385
1974,19,Uli Hoeneß,Bayern Munich,West Germany,1,0,0,0,0,1,1,2.6,0.0026,0.0077,0.0385
1974,19,Branko Oblak,Hajduk Split,Yugoslavia,1,0,0,0,0,1,1,2.6,0.0026,0.0077,0.0385
1975,1,Oleg Blokhin,Dynamo Kyiv,Soviet Union,122,20,5,0,1,0,26,50.0,0.3128,0.9385,1.0000
1975,2,Franz Beckenbauer,Bayern Munich,West Germany,42,4,2,3,2,1,12,25.0,0.1077,0.3231,0.4615
1975,3,Johan Cruijff,FC Barcelona,Netherlands,27,0,3,2,3,3,11,16.7,0.0692,0.2077,0.4231
1975,4,Berti Vogts,Borussia Mönchengladbach,West Germany,25,0,4,3,0,0,7,12.5,0.0641,0.1923,0.2692
1975,5,Sepp Maier,Bayern Munich,West Germany,20,2,1,1,1,1,6,10.0,0.0513,0.1538,0.2308
1975,6,Ruud Geels,Ajax,Netherlands,18,0,1,2,3,2,8,8.3,0.0462,0.1385,0.3077
1975,7,Jupp Heynckes,Borussia Mönchengladbach,West Germany,17,0,1,0,6,1,8,7.1,0.0436,0.1308,0.3077
1975,8,Paul Breitner,Real Madrid CF,West Germany,14,0,1,2,2,0,5,6.3,0.0359,0.1077,0.1923
1975,9,Colin Todd,Derby County,England,12,0,0,2,2,2,6,5.6,0.0308,0.0923,0.2308
1975,10,Dudu Georgescu,Dinamo București,Romania,11,0,2,1,0,0,3,5.0,0.0282,0.0846,0.1154
1975,11,Peter Lorimer,Leeds United,Scotland,9,0,1,1,1,0,3,4.5,0.0231,0.0692,0.1154
1975,11,Branko Oblak,Real Madrid CF,Yugoslavia,9,0,1,1,0,2,4,4.5,0.0231,0.0692,0.1538
1975,11,Pirri,Schalke 04,Spain,9,0,0,3,0,0,3,4.5,0.0231,0.0692,0.1154
1975,14,Ralf Edström,Real Madrid CF,Sweden,6,0,1,0,1,0,2,3.6,0.0154,0.0462,0.0769
1975,14,Günter Netzer,Juventus,West Germany,6,0,0,2,0,0,2,3.6,0.0154,0.0462,0.0769
1975,14,Dino Zoff,PSV Eindhoven,Italy,6,0,0,1,0,3,4,3.6,0.0154,0.0462,0.1538
1975,17,Hristo Bonev,Lokomotiv Plovdiv,Bulgaria,4,0,1,0,0,0,1,2.9,0.0103,0.0308,0.0385
1975,17,Josip Katalinski,Stal Mielec,Yugoslavia,4,0,1,0,0,0,1,2.9,0.0103,0.0308,0.0385
1975,17,Grzegorz Lato,Bayern Munich,Poland,4,0,1,0,0,0,1,2.9,0.0103,0.0308,0.0385
1975,17,Gerd Müller,Dukla Praha,West Germany,4,0,0,1,0,1,2,2.9,0.0103,0.0308,0.0769
1975,17,Ivo Viktor,OGC Nice,Czechoslovakia,4,0,0,0,1,2,3,2.9,0.0103,0.0308,0.1154
1975,22,Ján Pivarník,Slovan Bratislava,Czechoslovakia,3,0,0,1,0,0,1,2.3,0.0077,0.0231,0.0385
1975,23,Leonid Buryak,Dynamo Kyiv,Soviet Union,2,0,0,0,1,0,1,2.2,0.0051,0.0154,0.0385
1975,23,Jürgen Croy,Sachsenring Zwickau,Germany (East),2,0,0,0,1,0,1,2.2,0.0051,0.0154,0.0385
1975,23,Johan Neeskens,FC Barcelona,Netherlands,2,0,0,0,1,0,1,2.2,0.0051,0.0154,0.0385
1975,23,Jean-Marc Guillou,OGC Nice,France,2,0,0,0,0,2,2,2.2,0.0051,0.0154,0.0769
1975,27,João Resende Alves,Boavista,Portugal,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1975,27,Dragan Džajić,Bastia,Yugoslavia,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1975,27,Giacinto Facchetti,Internazionale,Italy,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1975,27,Don Givens,Queen's Park Rangers,Ireland,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1975,27,Pat Jennings,Tottenham Hotspur,Northern Ireland,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1975,27,Allan Simonsen,Borussia Mönchengladbach,Denmark,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1976,1,Franz Beckenbauer,Bayern Munich,West Germany,91,14,3,2,1,1,21,50.0,0.2333,0.7000,0.8077
1976,2,Rob Rensenbrink,Anderlecht,Netherlands,75,6,6,5,1,4,22,25.0,0.1923,0.5769,0.8462
1976,3,Ivo Viktor,Dukla Praha,Czechoslovakia,52,4,7,0,1,2,14,16.7,0.1333,0.4000,0.5385
1976,4,Kevin Keegan,Liverpool,England,32,0,2,5,4,1,12,12.5,0.0821,0.2462,0.4615
1976,5,Michel Platini,AS Nancy,France,19,1,2,0,2,2,7,10.0,0.0487,0.1462,0.2692
1976,6,Anton Ondrus,Slovan Bratislava,Czechoslovakia,16,0,0,2,4,2,8,8.3,0.0410,0.1231,0.3077
1976,7,Johan Cruijff,FC Barcelona,Netherlands,12,0,1,2,1,0,4,7.1,0.0308,0.0923,0.1538
1976,7,Ivan Ćurković,AS Saint-Étienne,Yugoslavia,12,0,1,2,0,2,5,7.1,0.0308,0.0923,0.1923
1976,9,Rainer Bonhof,Borussia Mönchengladbach,West Germany,9,0,1,1,1,0,3,5.6,0.0231,0.0692,0.1154
1976,9,Gerd Müller,Bayern Munich,West Germany,9,0,1,1,1,0,3,5.6,0.0231,0.0692,0.1154
1976,9,Marian Masny,Slovan Bratislava,Czechoslovakia,9,0,1,0,2,1,4,5.6,0.0231,0.0692,0.1538
1976,12,Franco Causio,Juventus,Italy,7,0,0,2,0,1,3,4.2,0.0179,0.0538,0.1154
1976,13,Berti Vogts,Borussia Mönchengladbach,West Germany,6,0,0,1,1,1,3,3.8,0.0154,0.0462,0.1154
1976,14,Tibor Nyilasi,Ferencváros,Hungary,5,1,0,0,0,0,1,3.6,0.0128,0.0385,0.0385
1976,15,Jaroslav Pollak,Košice,Czechoslovakia,4,0,1,0,0,0,1,3.3,0.0103,0.0308,0.0385
1976,15,Roberto Bettega,Juventus,Italy,4,0,0,1,0,1,2,3.3,0.0103,0.0308,0.0769
1976,15,Jürgen Croy,Sachsenring Zwickau,Germany (East),4,0,0,1,0,1,2,3.3,0.0103,0.0308,0.0769
1976,15,Dudu Georgescu,Dinamo București,Romania,4,0,0,0,2,0,2,3.3,0.0103,0.0308,0.0769
1976,19,Joachim Streich,Magdeburg,Germany (East),3,0,0,1,0,0,1,2.6,0.0077,0.0231,0.0385
1976,19,Oleg Blokhin,Dynamo Kyiv,Soviet Union,3,0,0,0,1,1,2,2.6,0.0077,0.0231,0.0769
1976,21,Gerard Janvion,AS Saint-Étienne,France,2,0,0,0,1,0,1,2.4,0.0051,0.0154,0.0385
1976,21,Dieter Müller,1. FC Köln,West Germany,2,0,0,0,1,0,1,2.4,0.0051,0.0154,0.0385
1976,21,Santillana,Real Madrid CF,Spain,2,0,0,0,1,0,1,2.4,0.0051,0.0154,0.0385
1976,21,Benny Wendt,Tennis Borussia Berlin,Sweden,2,0,0,0,1,0,1,2.4,0.0051,0.0154,0.0385
1976,21,Dominique Rocheteau,AS Saint-Étienne,France,2,0,0,0,0,2,2,2.4,0.0051,0.0154,0.0769
1976,26,Dominique Bathenay,AS Saint-Étienne,France,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1976,26,Ali Cemal,Trabzonspor,Turkey,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1976,26,Jupp Heynckes,Borussia Mönchengladbach,West Germany,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1976,26,Dino Zoff,Juventus,Italy,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1977,1,Allan Simonsen,Borussia Mönchengladbach,Denmark,74,7,7,3,1,0,18,50.0,0.1897,0.5692,0.6923
1977,2,Kevin Keegan,Hamburger SV,England,71,11,3,0,1,2,17,25.0,0.1821,0.5462,0.6538
1977,3,Michel Platini,AS Nancy,France,70,5,4,5,5,4,23,16.7,0.1795,0.5385,0.8846
1977,4,Roberto Bettega,Juventus,Italy,39,1,1,7,3,3,15,12.5,0.1000,0.3000,0.5769
1977,5,Johan Cruijff,FC Barcelona,Netherlands,23,1,2,2,2,0,7,10.0,0.0590,0.1769,0.2692
1977,6,Klaus Fischer,Schalke 04,West Germany,21,0,3,2,1,1,7,8.3,0.0538,0.1615,0.2692
1977,7,Tibor Nyilasi,Ferencváros,Hungary,13,0,1,2,1,1,5,7.1,0.0333,0.1000,0.1923
1977,7,Rob Rensenbrink,Anderlecht,Netherlands,13,0,1,2,1,1,5,7.1,0.0333,0.1000,0.1923
1977,9,Dudu Georgescu,Dinamo București,Romania,6,0,0,1,1,1,3,5.6,0.0154,0.0462,0.1154
1977,10,Emlyn Hughes,Liverpool,England,5,1,0,0,0,0,1,5.0,0.0128,0.0385,0.0385
1977,10,Steve Heighway,Liverpool,Ireland,5,0,1,0,0,1,2,5.0,0.0128,0.0385,0.0769
1977,10,Berti Vogts,Borussia Mönchengladbach,West Germany,5,0,0,1,1,0,2,5.0,0.0128,0.0385,0.0769
1977,13,Dominique Bathenay,AS Saint-Étienne,France,4,0,1,0,0,0,1,3.8,0.0103,0.0308,0.0385
1977,13,Trevor Brooking,West Ham United,England,4,0,1,0,0,0,1,3.8,0.0103,0.0308,0.0385
1977,13,Anders Linderoth,Olympique Marseille,Sweden,4,0,1,0,0,0,1,3.8,0.0103,0.0308,0.0385
1977,13,Ronnie Hellström,Kaiserslautern,Sweden,4,0,0,0,2,0,2,3.8,0.0103,0.0308,0.0769
1977,13,Franco Causio,Juventus,Italy,4,0,0,0,1,2,3,3.8,0.0103,0.0308,0.1154
1977,18,Ruud Krol,Ajax,Netherlands,3,0,0,1,0,0,1,2.8,0.0077,0.0231,0.0385
1977,18,Marius Trésor,Olympique Marseille,France,3,0,0,0,1,1,2,2.8,0.0077,0.0231,0.0769
1977,20,Rainer Bonhof,Borussia Mönchengladbach,West Germany,2,0,0,0,1,0,1,2.5,0.0051,0.0154,0.0385
1977,20,Heinz Flohe,1. FC Köln,West Germany,2,0,0,0,1,0,1,2.5,0.0051,0.0154,0.0385
1977,20,Ruud Geels,Ajax,Netherlands,2,0,0,0,1,0,1,2.5,0.0051,0.0154,0.0385
1977,20,Dieter Müller,1. FC Köln,West Germany,2,0,0,0,1,0,1,2.5,0.0051,0.0154,0.0385
1977,20,Peter Shilton,Nottingham Forest,England,2,0,0,0,1,0,1,2.5,0.0051,0.0154,0.0385
1977,20,Pirri,Real Madrid CF,Spain,2,0,0,0,0,2,2,2.5,0.0051,0.0154,0.0769
1977,26,Giancarlo Antognoni,Fiorentina,Italy,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1977,26,Jürgen Grabowski,Eintracht Frankfurt,West Germany,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1977,26,Gerard Janvion,AS Saint-Étienne,France,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1977,26,Ray Kennedy,Liverpool,England,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1977,26,Hans Krankl,Rapid Wien,Austria,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1977,26,Gordon McQueen,Leeds United,Scotland,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1977,26,Andras Toroczik,Ujpest Dozsa,Hungary,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1978,1,Kevin Keegan,Hamburger SV,England,87,9,6,4,3,0,22,50.0,0.2231,0.6692,0.8462
1978,2,Hans Krankl,FC Barcelona,Austria,81,8,3,8,2,1,22,25.0,0.2077,0.6231,0.8462
1978,3,Rob Rensenbrink,Anderlecht,Netherlands,50,3,4,4,3,1,15,16.7,0.1282,0.3846,0.5769
1978,4,Roberto Bettega,Juventus,Italy,28,1,1,2,6,1,11,12.5,0.0718,0.2154,0.4231
1978,5,Paolo Rossi,Lanerossi Vicenza,Italy,23,0,2,3,2,2,9,10.0,0.0590,0.1769,0.3462
1978,6,Ronnie Hellström,Kaiserslautern,Sweden,20,2,1,0,1,4,8,8.3,0.0513,0.1538,0.3077
1978,6,Ruud Krol,Ajax,Netherlands,20,1,2,0,2,3,8,8.3,0.0513,0.1538,0.3077
1978,8,Kenny Dalglish,Liverpool,Scotland,10,0,1,1,1,1,4,6.3,0.0256,0.0769,0.1538
1978,8,Allan Simonsen,Borussia Mönchengladbach,Denmark,10,0,1,0,2,2,5,6.3,0.0256,0.0769,0.1923
1978,10,Peter Shilton,Nottingham Forest,England,9,0,1,1,1,0,3,5.0,0.0231,0.0692,0.1154
1978,11,Arie Haan,Anderlecht,Netherlands,7,0,1,1,0,0,2,4.5,0.0179,0.0538,0.0769
1978,12,René van de Kerkhof,PSV Eindhoven,Netherlands,6,0,1,0,1,0,2,4.2,0.0154,0.0462,0.0769
1978,13,Antonio Cabrini,Juventus,Italy,5,1,0,0,0,0,1,3.8,0.0128,0.0385,0.0385
1978,13,Willy van de Kerkhof,PSV Eindhoven,Netherlands,5,1,0,0,0,0,1,3.8,0.0128,0.0385,0.0385
1978,15,Johan Cruijff,FC Barcelona,Netherlands,4,0,1,0,0,0,1,3.3,0.0103,0.0308,0.0385
1978,15,Graeme Souness,Liverpool,Scotland,4,0,1,0,0,0,1,3.3,0.0103,0.0308,0.0385
1978,15,Zdenek Nehoda,Dukla Praha,Czechoslovakia,4,0,0,1,0,1,2,3.3,0.0103,0.0308,0.0769
1978,18,Marian Masny,Slovan Bratislava,Czechoslovakia,3,0,0,1,0,0,1,2.8,0.0077,0.0231,0.0385
1978,19,Archie Gemmill,Nottingham Forest,Scotland,2,0,0,0,1,0,1,2.6,0.0051,0.0154,0.0385
1978,20,Marius Trésor,Olympique Marseille,France,2,0,0,0,1,0,1,2.5,0.0051,0.0154,0.0385
1978,21,João Resende Alves,Benfica,Portugal,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1978,21,Rainer Bonhof,Valencia,West Germany,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1978,21,Zbigniew Boniek,Stal Mielec,Poland,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1978,21,Franco Causio,Juventus,Italy,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1978,21,Hansi Müller,VfB Stuttgart,West Germany,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1978,21,Johan Neeskens,FC Barcelona,Netherlands,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1978,21,Michel Platini,AS Nancy,France,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1978,21,Karl-Heinz Rummenigge,Bayern Munich,West Germany,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1978,21,Didier Six,Olympique Marseille,France,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1978,21,Francois Van Der Elst,Anderlecht,Belgium,1,0,0,0,0,1,1,2.4,0.0026,0.0077,0.0385
1979,1,Kevin Keegan,Hamburger SV,England,118,18,6,0,2,0,26,50.0,0.3026,0.9077,1.0000
1979,2,Karl-Heinz Rummenigge,Bayern Munich,West Germany,52,2,5,5,3,1,16,25.0,0.1333,0.4000,0.6154
1979,3,Ruud Krol,Ajax,Netherlands,41,3,0,4,6,2,15,16.7,0.1051,0.3154,0.5769
1979,4,Manfred Kaltz,Hamburger SV,West Germany,27,1,2,3,2,1,9,12.5,0.0692,0.2077,0.3462
1979,5,Michel Platini,AS Saint-Étienne,France,23,1,2,2,1,2,8,10.0,0.0590,0.1769,0.3077
1979,6,Paolo Rossi,Perugia,Italy,16,0,2,1,2,1,6,8.3,0.0410,0.1231,0.2308
1979,7,Trevor Francis,Nottingham Forest,England,13,0,2,1,0,2,5,7.1,0.0333,0.1000,0.1923
1979,7,Liam Brady,Arsenal,Ireland,13,0,1,1,2,2,6,7.1,0.0333,0.1000,0.2308
1979,9,Zbigniew Boniek,Widzew Lodz,Poland,8,0,2,0,0,0,2,5.6,0.0205,0.0615,0.0769
1979,9,Zdenek Nehoda,Dukla Praha,Czechoslovakia,8,0,0,2,0,2,4,5.6,0.0205,0.0615,0.1538
1979,11,Kenny Dalglish,Liverpool,Scotland,7,0,1,1,0,0,2,4.5,0.0179,0.0538,0.0769
1979,11,Allan Simonsen,FC Barcelona,Denmark,7,0,1,0,1,1,3,4.5,0.0179,0.0538,0.1154
1979,13,Paul Breitner,Bayern Munich,West Germany,6,0,0,2,0,0,2,3.8,0.0154,0.0462,0.0769
1979,13,Kees Kist,AZ Alkmaar,Netherlands,6,0,0,1,1,1,3,3.8,0.0154,0.0462,0.1154
1979,15,Johnny Rep,AS Saint-Étienne,Netherlands,5,1,0,0,0,0,1,3.3,0.0128,0.0385,0.0385
1979,15,Tony Woodcock,1. FC Köln,England,5,0,1,0,0,1,2,3.3,0.0128,0.0385,0.0769
1979,15,Hans Krankl,FC Barcelona,Austria,5,0,0,1,1,0,2,3.3,0.0128,0.0385,0.0769
1979,15,Safet Sušić,FK Sarajevo,Yugoslavia,5,0,0,1,1,0,2,3.3,0.0128,0.0385,0.0769
1979,19,Uli Stielike,Real Madrid CF,West Germany,4,0,1,0,0,0,1,2.6,0.0103,0.0308,0.0385
1979,20,Marius Trésor,Olympique Marseille,France,3,0,0,1,0,0,1,2.5,0.0077,0.0231,0.0385
1979,21,João Resende Alves,Paris Saint-Germain,Portugal,2,0,0,0,1,0,1,2.4,0.0051,0.0154,0.0385
1979,21,Franco Causio,Juventus,Italy,2,0,0,0,1,0,1,2.4,0.0051,0.0154,0.0385
1979,21,Gordon McQueen,Manchester United,Scotland,2,0,0,0,1,0,1,2.4,0.0051,0.0154,0.0385
1979,21,René van de Kerkhof,PSV Eindhoven,Netherlands,2,0,0,0,1,0,1,2.4,0.0051,0.0154,0.0385
1979,21,Bruno Pezzey,Eintracht Frankfurt,Austria,2,0,0,0,0,2,2,2.4,0.0051,0.0154,0.0769
1979,21,Simon Tahamata,Ajax,Netherlands,2,0,0,0,0,2,2,2.4,0.0051,0.0154,0.0769
1979,27,Juan Manuel Asensi,FC Barcelona,Spain,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1979,27,Trevor Brooking,West Ham United,England,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1979,27,Ronnie Hellström,Kaiserslautern,Sweden,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1979,27,Hansi Müller,VfB Stuttgart,West Germany,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1979,27,Antonin Panenka,Bohemians Praha,Czechoslovakia,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1979,27,Walter Schachner,Austria Wien,Austria,1,0,0,0,0,1,1,1.9,0.0026,0.0077,0.0385
1980,1,Karl-Heinz Rummenigge,Bayern Munich,West Germany,122,24,0,0,1,0,25,50.0,0.3253,0.9760,1.0000
1980,2,Bernd Schuster,FC Barcelona,West Germany,34,1,3,3,3,2,12,25.0,0.0907,0.2720,0.4800
1980,3,Michel Platini,AS Saint-Étienne,France,33,0,3,4,2,5,14,16.7,0.0880,0.2640,0.5600
1980,4,Wilfried Van Moer,Beveren,Belgium,27,0,4,2,2,1,9,12.5,0.0720,0.2160,0.3600
1980,5,Jan Ceulemans,KV Brugge,Belgium,20,0,3,1,2,1,7,10.0,0.0533,0.1600,0.2800
1980,6,Horst Hrubesch,Hamburger SV,West Germany,18,0,1,2,4,0,7,8.3,0.0480,0.1440,0.2800
1980,7,Herbert Prohaska,Internazionale,Austria,14,0,2,2,0,0,4,7.1,0.0373,0.1120,0.1600
1980,8,Liam Brady,Juventus,Ireland,11,0,2,1,0,0,3,6.3,0.0293,0.0880,0.1200
1980,8,Hansi Müller,VfB Stuttgart,West Germany,11,0,1,2,0,1,4,6.3,0.0293,0.0880,0.1600
1980,10,Manfred Kaltz,Hamburger SV,West Germany,10,0,0,2,2,0,4,5.0,0.0267,0.0800,0.1600
1980,11,Erwin Vandenbergh,Lierse,Belgium,9,0,2,0,0,1,3,4.5,0.0240,0.0720,0.1200
1980,11,Dino Zoff,Juventus,Italy,9,0,1,1,1,0,3,4.5,0.0240,0.0720,0.1200
1980,11,Luis Arconada,Real Sociedad,Spain,9,0,0,2,0,3,5,4.5,0.0240,0.0720,0.2000
1980,14,Kenny Dalglish,Liverpool,Scotland,5,0,0,1,0,2,3,3.6,0.0133,0.0400,0.1200
1980,14,Bruno Pezzey,Eintracht Frankfurt,Austria,5,0,0,0,2,1,3,3.6,0.0133,0.0400,0.1200
1980,16,Viv Anderson,Nottingham Forest,England,4,0,1,0,0,0,1,3.1,0.0107,0.0320,0.0400
1980,16,Francesco Graziani,Torino,Italy,4,0,1,0,0,0,1,3.1,0.0107,0.0320,0.0400
1980,16,Terry McDermott,Liverpool,England,4,0,1,0,0,0,1,3.1,0.0107,0.0320,0.0400
1980,16,Ruud Krol,Napoli,Netherlands,4,0,0,0,2,0,2,3.1,0.0107,0.0320,0.0800
1980,20,Manuel Bento,Benfica,Portugal,3,0,0,1,0,0,1,2.5,0.0080,0.0240,0.0400
1980,20,Ladislav Vizek,Dukla Praha,Czechoslovakia,3,0,0,1,0,0,1,2.5,0.0080,0.0240,0.0400
1980,22,Frank Arnesen,Ajax,Denmark,2,0,0,0,1,0,1,2.3,0.0053,0.0160,0.0400
1980,22,David O'Leary,Arsenal,Ireland,2,0,0,0,1,0,1,2.3,0.0053,0.0160,0.0400
